#Note 1: The lat. lon. and depth are corresponding to the centroid location of each subfault
#Note 2: Asymetric cosine functions are used to approximate the slip rate functions
#Total number of fault_segments=     1
#Fault_segment=   1 nx(Along-strike)=  34 Dx= 20.00 km ny(downdip)=  12 Dy= 16.00 km
#+++Boundary of Fault_segment+++     1
#Lon.    Lat.    Depth
       93.3712         3.8409        2.9324
       91.5328         9.4898        2.9324
       92.9902         9.9625        48.4845
       94.8287         4.3137	     48.4845
       93.3712         3.8409        2.9324
#Lat. 	     Lon.      depth 	 slip     rake 	    strike	dip
    4.9969   93.4345  15.3557    9.0340  112.1723   342.00000	15.00000  
    5.1681   93.3788  15.3557    8.5985  113.7462   342.00000	15.00000  
    5.3393   93.3230  15.3557    7.0594   95.9539   342.00000	15.00000  
    5.5105   93.2673  15.3557    5.7635   73.7310   342.00000	15.00000  
    5.6816   93.2116  15.3557    4.4817   85.6167   342.00000	15.00000  
    5.8528   93.1559  15.3557    4.1945  125.4295   342.00000	15.00000  
    6.0240   93.1002  15.3557    4.2869  149.8067   342.00000	15.00000  
    6.1952   93.0445  15.3557    3.6259  149.0201   342.00000	15.00000  
    6.3664   92.9888  15.3557    2.2916  120.8883   342.00000	15.00000  
    6.5375   92.9331  15.3557    2.5778   86.6148   342.00000	15.00000  
    6.7087   92.8774  15.3557    2.8404   85.2787   342.00000	15.00000  
    6.8799   92.8216  15.3557    3.0791   92.1953   342.00000	15.00000  
    7.0511   92.7659  15.3557    4.1570  107.9227   342.00000	15.00000  
    7.2222   92.7102  15.3557    4.7988  104.4523   342.00000	15.00000  
    7.3934   92.6545  15.3557    4.8800   99.7945   342.00000	15.00000  
    7.5646   92.5988  15.3557    4.7028  100.3132   342.00000	15.00000  
    7.7358   92.5431  15.3557    4.9234  100.7081   342.00000	15.00000  
    7.9069   92.4874  15.3557    5.5223   97.9902   342.00000	15.00000  
    8.0781   92.4317  15.3557    5.4736   88.6455   342.00000	15.00000  
    8.2493   92.3760  15.3557    4.3839   88.0131   342.00000	15.00000  
    8.4205   92.3202  15.3557    2.0447   87.9687   342.00000	15.00000  
    8.5916   92.2645  15.3557    0.5843  103.1220   342.00000	15.00000  
    8.7628   92.2088  15.3557    0.5053  147.5486   342.00000	15.00000  
    8.9340   92.1531  15.3557    0.8025  146.6570   342.00000	15.00000  
    9.1052   92.0974  15.3557    1.4504  129.1063   342.00000	15.00000  
    9.2764   92.0417  15.3557    2.1386  120.2590   342.00000	15.00000  
    9.4475   91.9860  15.3557    2.0907  116.5154   342.00000	15.00000  
    9.6187   91.9303  15.3557    1.4521  100.7490   342.00000	15.00000  
    4.0129   93.9012  19.4968    0.0000   30.0000   342.00000	15.00000  
    4.1840   93.8455  19.4968    0.0000   30.0000   342.00000	15.00000  
    4.3552   93.7898  19.4968    5.1822   98.4509   342.00000	15.00000  
    4.5264   93.7341  19.4968    5.4970  116.6468   342.00000	15.00000  
    4.6976   93.6784  19.4968    6.3084  127.0003   342.00000	15.00000  
    4.8687   93.6227  19.4968    7.3092  128.2478   342.00000	15.00000  
    5.0399   93.5670  19.4968    8.0972  126.0234   342.00000	15.00000  
    5.2111   93.5112  19.4968    8.3914  132.9653   342.00000	15.00000  
    5.3823   93.4555  19.4968    7.6210  116.9294   342.00000	15.00000  
    5.5535   93.3998  19.4968    6.8624   99.0130   342.00000	15.00000  
    5.7246   93.3441  19.4968    6.7575  100.5493   342.00000	15.00000  
    5.8958   93.2884  19.4968    6.9385  115.0793   342.00000	15.00000  
    6.0670   93.2327  19.4968    6.2869  125.2211   342.00000	15.00000  
    6.2382   93.1770  19.4968    4.9843  124.4547   342.00000	15.00000  
    6.4093   93.1213  19.4968    3.7840  110.6663   342.00000	15.00000  
    6.5805   93.0656  19.4968    3.8740   89.0048   342.00000	15.00000  
    6.7517   93.0098  19.4968    3.8436   84.5921   342.00000	15.00000  
    6.9229   92.9541  19.4968    3.8375   95.4836   342.00000	15.00000  
    7.0940   92.8984  19.4968    4.5405  107.6913   342.00000	15.00000  
    7.2652   92.8427  19.4968    4.7040  111.3175   342.00000	15.00000  
    7.4364   92.7870  19.4968    4.9585  104.3110   342.00000	15.00000  
    7.6076   92.7313  19.4968    4.8445   99.8403   342.00000	15.00000  
    7.7787   92.6756  19.4968    5.6655  100.3847   342.00000	15.00000  
    7.9499   92.6199  19.4968    6.3167   96.1234   342.00000	15.00000  
    8.1211   92.5642  19.4968    6.1786   96.0710   342.00000	15.00000  
    8.2923   92.5085  19.4968    5.0399  101.6837   342.00000	15.00000  
    8.4635   92.4527  19.4968    3.1149  119.1984   342.00000	15.00000  
    8.6346   92.3970  19.4968    1.8020  136.6645   342.00000	15.00000  
    8.8058   92.3413  19.4968    1.7040  139.2682   342.00000	15.00000  
    8.9770   92.2856  19.4968    2.2518  136.3076   342.00000	15.00000  
    9.1482   92.2299  19.4968    3.1452  124.0545   342.00000	15.00000  
    9.3193   92.1742  19.4968    4.1203  115.2609   342.00000	15.00000  
    9.4905   92.1185  19.4968    3.8842  109.8075   342.00000	15.00000  
    9.6617   92.0628  19.4968    2.7228  106.0258   342.00000	15.00000  
    4.0558   94.0337  23.6379    0.0000   30.0000   342.00000	15.00000  
    4.2270   93.9780  23.6379    0.0000   30.0000   342.00000	15.00000  
    4.3982   93.9223  23.6379    3.2074   92.2083   342.00000	15.00000  
    4.5694   93.8666  23.6379    4.0128  127.9249   342.00000	15.00000  
    4.7405   93.8109  23.6379    4.7185  136.6338   342.00000	15.00000  
    4.9117   93.7552  23.6379    5.4421  131.7739   342.00000	15.00000  
    5.0829   93.6995  23.6379    5.9604  128.4054   342.00000	15.00000  
    5.2541   93.6437  23.6379    7.1410  135.1768   342.00000	15.00000  
    5.4253   93.5880  23.6379    7.9219  121.9694   342.00000	15.00000  
    5.5964   93.5323  23.6379    7.3810  109.7928   342.00000	15.00000  
    5.7676   93.4766  23.6379    7.7522  104.8428   342.00000	15.00000  
    5.9388   93.4209  23.6379    8.5489  112.7873   342.00000	15.00000  
    6.1100   93.3652  23.6379    8.6095  112.6732   342.00000	15.00000  
    6.2811   93.3095  23.6379    7.3687  108.4010   342.00000	15.00000  
    6.4523   93.2538  23.6379    6.3623   99.1765   342.00000	15.00000  
    6.6235   93.1981  23.6379    5.6784   92.9539   342.00000	15.00000  
    6.7947   93.1423  23.6379    5.1567   91.2682   342.00000	15.00000  
    6.9658   93.0866  23.6379    4.9069  108.0506   342.00000	15.00000  
    7.1370   93.0309  23.6379    5.1451  121.2920   342.00000	15.00000  
    7.3082   92.9752  23.6379    4.8388  123.2078   342.00000	15.00000  
    7.4794   92.9195  23.6379    4.8901  116.2173   342.00000	15.00000  
    7.6505   92.8638  23.6379    4.8020  111.6339   342.00000	15.00000  
    7.8217   92.8081  23.6379    6.0091  106.9172   342.00000	15.00000  
    7.9929   92.7524  23.6379    6.8030  103.4100   342.00000	15.00000  
    8.1641   92.6967  23.6379    6.6792  106.5916   342.00000	15.00000  
    8.3353   92.6409  23.6379    5.9182  110.8867   342.00000	15.00000  
    8.5064   92.5852  23.6379    4.6895  122.6680   342.00000	15.00000  
    8.6776   92.5295  23.6379    3.6066  132.5658   342.00000	15.00000  
    8.8488   92.4738  23.6379    3.5016  125.2196   342.00000	15.00000  
    9.0200   92.4181  23.6379    4.3455  116.7723   342.00000	15.00000  
    9.1911   92.3624  23.6379    5.2683  105.9634   342.00000	15.00000  
    9.3623   92.3067  23.6379    6.2047  106.3559   342.00000	15.00000  
    9.5335   92.2510  23.6379    5.6066  107.4709   342.00000	15.00000  
    9.7047   92.1953  23.6379    3.7889  106.6852   342.00000	15.00000  
    4.0988   94.1662  27.7790    0.0000   30.0000   342.00000	15.00000  
    4.2700   94.1105  27.7790    0.0000   30.0000   342.00000	15.00000  
    4.4412   94.0548  27.7790    0.0000   30.0000   342.00000	15.00000  
    4.6123   93.9991  27.7790    4.0873  130.1102   342.00000	15.00000  
    4.7835   93.9434  27.7790    4.2122  135.3772   342.00000	15.00000  
    4.9547   93.8877  27.7790    3.8686  106.3398   342.00000	15.00000  
    5.1259   93.8319  27.7790    4.1328   83.7176   342.00000	15.00000  
    5.2971   93.7762  27.7790    4.5481  111.0918   342.00000	15.00000  
    5.4682   93.7205  27.7790    6.0271  115.3274   342.00000	15.00000  
    5.6394   93.6648  27.7790    6.4255  108.0037   342.00000	15.00000  
    5.8106   93.6091  27.7790    7.9265  103.7776   342.00000	15.00000  
